#tail	head	KSP index
SRC	Q9BWV1	1
SRC	Q4KMG0	2
SRC	Q13635	3
SRC	Q9Y6C5	4
SRC	P34741	5
SRC	Q99835	6
Q9BWV1	Q4KMG0	7
Q9BWV1	Q13635	8
Q9BWV1	Q9Y6C5	9
Q9BWV1	Q5T3J3	10
Q9BWV1	Q99835	11
Q9BWV1	P35222	12
Q9BWV1	Q5UIP0	13
Q4KMG0	P00519	14
Q4KMG0	Q9BWV1	15
Q4KMG0	Q13635	16
Q4KMG0	Q9Y6C5	17
Q4KMG0	P35222	18
Q13635	Q9BWV1	19
Q13635	P14635	20
Q13635	P46934	21
Q13635	P46937	22
Q13635	P55211	23
Q13635	Q4KMG0	24
Q13635	Q14192	25
Q13635	P00533	26
Q13635	P25098	27
Q13635	Q96J02	28
Q13635	Q99835	29
Q9Y6C5	P49407	30
Q9Y6C5	Q9BWV1	31
Q9Y6C5	Q99835	32
Q9Y6C5	Q4KMG0	33
P34741	Q15717	34
P34741	P01137	35
P34741	O14936	36
P34741	P21359	37
P34741	P17252	38
P34741	Q16787	39
P34741	P09038	40
P34741	P15509	41
P34741	P19784	42
P34741	P15311	43
Q99835	P32121	44
Q99835	P49407	45
Q99835	Q9UMX1	46
Q99835	P22694	47
Q99835	P17252	48
Q99835	P41182	49
Q99835	P46934	50
Q99835	Q13418	51
Q99835	P12931	52
Q99835	P17612	53
Q99835	P22612	54
Q99835	P06241	55
P32121	P68366	56
P32121	P31749	57
P32121	O75533	58
P32121	P08151	59
P32121	Q14103	60
P32121	P61247	61
P32121	P17844	62
P32121	Q00987	63
P32121	Q96G25	64
P32121	P25098	65
P32121	O60260	66
P32121	P08069	67
P32121	P61981	68
P32121	P55209	69
P32121	P00533	70
P32121	O00571	71
P32121	Q8WVC0	72
P32121	Q13418	73
P32121	P10070	74
P32121	P10071	75
P32121	O14640	76
P32121	P35221	77
P32121	O94973	78
P32121	P45984	79
P32121	P12931	80
P32121	Q96EB6	81
P32121	P49407	82
P32121	P31946	83
P32121	P53779	84
P32121	Q9UNE7	85
P32121	P04844	86
P32121	P23246	87
P32121	Q99683	88
P32121	P46934	89
P32121	P19784	90
P32121	Q96J02	91
P32121	O15111	92
P32121	P16403	93
P32121	P14618	94
P32121	O14920	95
P32121	Q92769	96
P32121	O14744	97
P32121	Q8TAQ2	98
P32121	P50613	99
P32121	Q9Y2J2	100
P32121	P12956	101
P32121	P46778	102
P32121	Q99835	103
P32121	P62258	104
P49407	P68366	105
P49407	P31749	106
P49407	P08151	107
P49407	P62805	108
P49407	P61247	109
P49407	Q00987	110
P49407	P25098	111
P49407	O60260	112
P49407	O15111	113
P49407	O15169	114
P49407	P08069	115
P49407	P32121	116
P49407	P18146	117
P49407	P61981	118
P49407	P46531	119
P49407	P63104	120
P49407	P00533	121
P49407	Q13418	122
P49407	P10071	123
P49407	O14640	124
P49407	P45984	125
P49407	P12931	126
P49407	P04637	127
P49407	P10070	128
P49407	P49841	129
