#tail	head	KSP index
SRC	Q9BWV1	1
SRC	Q4KMG0	2
SRC	Q13635	3
SRC	Q9Y6C5	4
SRC	P34741	5
SRC	Q99835	6
Q13635	Q99835	7
Q13635	P25098	8
Q99835	P32121	9
Q99835	Q9UMX1	10
Q99835	Q13635	11
Q99835	Q9NRP7	12
P32121	P25098	13
P32121	Q99835	14
Q9UMX1	Q96ST3	15
Q9UMX1	O00422	16
Q9UMX1	P08151	17
Q9UMX1	P10071	18
Q9UMX1	Q9NRP7	19
Q9UMX1	P10070	20
Q9UMX1	SNK	21
Q9NRP7	Q9UMX1	22
Q9NRP7	P08151	23
Q9NRP7	P10070	24
Q9NRP7	P10071	25
P08151	Q96ST3	26
P08151	Q13635	27
P08151	Q9NRP7	28
P08151	P35222	29
P08151	P62258	30
P08151	O00422	31
P08151	Q9UMX1	32
P08151	SNK	33
P10070	P08151	34
P10070	Q9UMX1	35
P10070	P62258	36
P10070	P12755	37
P10070	Q15797	38
P10070	Q9NRP7	39
P10070	SNK	40
P10071	Q9UMX1	41
P10071	Q93074	42
P10071	O75586	43
P10071	Q9NRP7	44
P10071	Q15648	45
P10071	P62258	46
P10071	P12755	47
P10071	Q92793	48
P10071	P49336	49
P10071	SNK	50
Q93074	Q15648	51
Q93074	O75586	52
Q93074	P10071	53
Q93074	P49336	54
Q93074	SNK	55
O75586	Q93074	56
O75586	Q15797	57
O75586	P10071	58
O75586	P49336	59
O75586	Q15648	60
O75586	SNK	61
Q15648	Q93074	62
Q15648	O75586	63
Q15648	P49336	64
Q15648	P10071	65
P62258	P08151	66
P62258	P10070	67
P62258	P10071	68
P12755	P10071	69
P12755	P10070	70
P12755	Q96ST3	71
P12755	SNK	72
Q92793	P10071	73
Q92793	SNK	74
P49336	Q93074	75
P49336	Q15797	76
P49336	O75586	77
P49336	Q15648	78
P49336	P10071	79
Q15797	O75586	80
Q15797	P49336	81
Q15797	P10070	82
Q15797	SNK	83
Q96ST3	Q9UMX1	84
Q96ST3	P12755	85
Q96ST3	P08151	86
Q96ST3	O00422	87
Q96ST3	SNK	88
O00422	Q96ST3	89
O00422	P08151	90
O00422	Q9UMX1	91
O00422	SNK	92
P35222	Q92793	93
P35222	P08151	94
P35222	SNK	95
P25098	Q99835	96
P25098	P32121	97
P25098	Q13635	98
