#tail	head	KSP index
SRC	P46531	1
SRC	Q04721	2
SRC	Q9UM47	3
SRC	Q99466	4
P46531	Q969H0	5
P46531	Q86Y01	6
P46531	Q09472	7
P46531	Q15797	8
P46531	P19838	9
P46531	O00459	10
P46531	Q92585	11
P46531	P06239	12
P46531	Q12860	13
P46531	Q8IZL2	14
P46531	Q06413	15
P46531	Q96J02	16
P46531	Q9UJU2	17
P46531	P25490	18
P46531	Q9GZL7	19
P46531	Q92831	20
P46531	P78537	21
P46531	P27986	22
P46531	Q96JK9	23
P46531	P48745	24
P46531	Q13573	25
P46531	Q06330	26
P46531	P84022	27
Q04721	Q96JK9	28
Q04721	Q92585	29
Q04721	P49841	30
Q04721	Q06330	31
Q04721	Q12860	32
Q04721	Q8IZL2	33
Q9UM47	Q92831	34
Q9UM47	Q8IZL2	35
Q9UM47	Q13573	36
Q9UM47	Q96JK9	37
Q9UM47	Q92585	38
Q9UM47	Q06330	39
Q99466	Q96JK9	40
Q99466	Q92585	41
Q99466	Q969H0	42
Q99466	Q8IZL2	43
Q99466	Q06330	44
Q96JK9	Q9UM47	45
Q96JK9	Q04721	46
Q96JK9	P46531	47
Q96JK9	Q99466	48
Q96JK9	Q06330	49
Q96JK9	SNK	50
Q92585	Q9UM47	51
Q92585	Q04721	52
Q92585	Q99466	53
Q92585	P46531	54
Q92585	Q06330	55
Q92585	SNK	56
Q969H0	P46531	57
Q969H0	Q99466	58
Q969H0	P63208	59
Q8IZL2	Q04721	60
Q8IZL2	Q9UM47	61
Q8IZL2	Q99466	62
Q8IZL2	P46531	63
Q8IZL2	Q06330	64
Q06330	O75376	65
Q06330	Q13642	66
Q06330	Q96T58	67
Q06330	Q13573	68
Q06330	P48544	69
Q06330	SNK	70
O75376	Q06330	71
O75376	Q9UBP5	72
O75376	SNK	73
Q13642	Q06330	74
Q13642	Q06587	75
Q96T58	Q06330	76
Q96T58	SNK	77
Q13573	Q06330	78
Q13573	P46531	79
Q13573	Q9Y618	80
Q13573	Q9UM47	81
Q13573	SNK	82
P48544	O75446	83
P48544	Q92769	84
P48544	Q06330	85
O75446	P48544	86
O75446	SNK	87
Q92769	P48544	88
Q92769	SNK	89
Q9Y618	Q13573	90
Q9Y618	Q13547	91
Q9Y618	Q06330	92
Q9Y618	SNK	93
Q92831	Q09472	94
Q92831	Q9UM47	95
Q92831	P46531	96
Q92831	Q15797	97
Q86Y01	Q09472	98
Q86Y01	SNK	99
Q09472	Q86Y01	100
Q09472	P50553	101
Q09472	P46531	102
Q09472	Q15797	103
Q09472	SNK	104
Q15797	P46531	105
Q15797	Q09472	106
Q15797	Q92831	107
Q15797	SNK	108
P19838	P46531	109
P19838	SNK	110
O00459	P46531	111
O00459	P27986	112
P06239	P46531	113
P06239	P27986	114
P06239	O00459	115
Q12860	Q04721	116
Q12860	P46531	117
Q06413	P46531	118
Q06413	SNK	119
Q96J02	P46531	120
Q96J02	P49757	121
Q9UJU2	P46531	122
Q9UJU2	SNK	123
P25490	P46531	124
P25490	SNK	125
Q9GZL7	P46531	126
P78537	P46531	127
P27986	P31749	128
P27986	O00459	129
P27986	P46531	130
P48745	P46531	131
P84022	P46531	132
P84022	SNK	133
P49841	Q04721	134
P50553	Q09472	135
P50553	SNK	136
P49757	Q96J02	137
P49757	P46531	138
P49757	P05067	139
P05067	P49757	140
P05067	Q9Y6R0	141
Q9Y6R0	P05067	142
Q9Y6R0	P46531	143
P63208	P46531	144
P63208	Q969H0	145
P63208	P15923	146
P63208	Q99466	147
P15923	Q13309	148
P15923	SNK	149
Q13309	P15923	150
Q13547	P43355	151
Q13547	Q9Y618	152
Q13547	Q06330	153
Q13547	SNK	154
P43355	Q13547	155
Q06587	Q13642	156
Q06587	SNK	157
Q9UBP5	O75376	158
Q9UBP5	Q96ST3	159
Q9UBP5	Q14469	160
Q9UBP5	SNK	161
Q96ST3	Q9UBP5	162
Q96ST3	SNK	163
Q14469	Q9UBP5	164
Q14469	P40763	165
Q14469	O60674	166
Q14469	Q96HZ4	167
Q14469	SNK	168
P40763	Q14469	169
P40763	Q5TA89	170
P40763	SNK	171
O60674	Q5TA89	172
O60674	P40763	173
O60674	Q14469	174
Q96HZ4	Q14469	175
Q96HZ4	SNK	176
Q5TA89	P40763	177
Q5TA89	O60674	178
Q5TA89	SNK	179
