#tail	head	KSP index
SRC	P04626	1
SRC	Q15303	2
SRC	P05556	3
SRC	P16471	4
P04626	Q15303	5
P04626	O15524	6
P04626	P42224	7
P04626	P62993	8
P04626	P27986	9
P04626	Q9NSE2	10
P04626	O00459	11
P04626	O60674	12
P04626	Q06124	13
P04626	P12931	14
Q15303	P42229	15
Q15303	P62993	16
Q15303	P27986	17
Q15303	P51692	18
Q15303	O00459	19
Q15303	P16471	20
Q15303	Q06124	21
Q15303	P04626	22
Q15303	O60674	23
P05556	P18031	24
P05556	P16471	25
P05556	P27986	26
P05556	O00459	27
P05556	P12931	28
P16471	P42229	29
P16471	P05556	30
P16471	Q92793	31
P16471	P05204	32
P16471	Q15303	33
P16471	P27986	34
P16471	P12931	35
P16471	Q99490	36
P16471	O60674	37
P16471	Q06124	38
P42229	P42224	39
P42229	Q99490	40
P42229	P16471	41
P42229	P18031	42
P42229	P51692	43
P42229	O00459	44
P42229	P12931	45
P42229	P27986	46
P42229	Q06124	47
P42229	Q92793	48
P42229	SNK	49
Q92793	P16471	50
Q92793	P42229	51
Q92793	P42224	52
Q92793	P51692	53
Q92793	Q09472	54
Q92793	P12931	55
Q92793	SNK	56
P05204	P62993	57
P05204	P16471	58
P05204	SNK	59
P27986	O00459	60
P27986	P42229	61
P27986	P62993	62
P27986	P16471	63
P27986	Q06124	64
P12931	P62993	65
P12931	P18031	66
P12931	P42229	67
P12931	Q92793	68
P12931	P27986	69
P12931	Q06124	70
P12931	P42224	71
P12931	O00459	72
P12931	P04626	73
P12931	P16471	74
Q99490	P42229	75
Q99490	P27986	76
Q99490	P16471	77
Q99490	O00459	78
O60674	P42229	79
O60674	P42224	80
O60674	P04626	81
O60674	Q15303	82
O60674	P51692	83
O60674	O00459	84
O60674	P27986	85
O60674	Q06124	86
O60674	P62993	87
Q06124	Q15303	88
Q06124	P62993	89
Q06124	O00459	90
Q06124	P16471	91
Q06124	P42229	92
Q06124	P42224	93
Q06124	P27986	94
Q06124	P51692	95
Q06124	P04626	96
Q06124	P12931	97
P62993	P18031	98
P62993	P27986	99
P62993	O15524	100
P62993	Q09472	101
P62993	O60674	102
P62993	O00459	103
P62993	Q06124	104
P62993	P05204	105
O00459	O15524	106
O00459	P42229	107
O00459	P62993	108
O00459	P27986	109
O00459	Q06124	110
P42224	P42229	111
P42224	Q92793	112
P42224	Q06124	113
P42224	P51692	114
P42224	P04626	115
P42224	P12931	116
P42224	SNK	117
P51692	P42229	118
P51692	P42224	119
P51692	Q92793	120
P51692	P18031	121
P51692	SNK	122
P18031	P42229	123
P18031	P05556	124
P18031	P62993	125
P18031	P12931	126
P18031	P51692	127
P18031	O60674	128
O15524	P42229	129
O15524	P42224	130
O15524	P04626	131
O15524	P51692	132
O15524	P62993	133
O15524	O00459	134
O15524	O60674	135
O15524	P16471	136
Q9NSE2	P42229	137
Q9NSE2	P42224	138
Q9NSE2	P04626	139
Q9NSE2	P16471	140
Q9NSE2	P51692	141
Q9NSE2	O60674	142
Q09472	P62993	143
Q09472	P42229	144
Q09472	P42224	145
Q09472	Q92793	146
Q09472	P51692	147
Q09472	SNK	148
