#tail	head	KSP index
SRC	Q9BWV1	1
SRC	Q4KMG0	2
SRC	Q13635	3
SRC	Q9Y6C5	4
SRC	P34741	5
SRC	Q99835	6
Q9BWV1	Q15465	7
Q4KMG0	Q15465	8
Q13635	Q99835	9
Q13635	P25098	10
Q9Y6C5	Q15465	11
Q9Y6C5	Q14623	12
Q9Y6C5	O43323	13
Q9Y6C5	Q99835	14
P34741	Q15465	15
Q99835	Q15465	16
Q99835	P32121	17
Q99835	Q13635	18
Q99835	Q9Y6C5	19
Q15465	P34741	20
Q15465	Q9BWV1	21
Q15465	Q13635	22
Q15465	Q9Y6C5	23
Q15465	Q99835	24
Q15465	Q4KMG0	25
P32121	Q99835	26
Q14623	Q13635	27
Q14623	Q9Y6C5	28
O43323	Q13635	29
O43323	Q9Y6C5	30
P25098	Q99835	31
P25098	Q13635	32
