#tail	head	KSP index
SRC	P04234	1
SRC	P07766	2
SRC	P09693	3
SRC	Q96P31	4
SRC	Q9HD43	5
SRC	Q12913	6
SRC	P04435	7
P04234	P07766	8
P04234	P27986	9
P04234	O00459	10
P07766	P16333	11
P07766	P04234	12
P07766	P43403	13
P07766	P06239	14
P07766	P09693	15
P07766	O00459	16
P07766	P27986	17
P09693	P27986	18
P09693	P07766	19
P09693	P43403	20
P09693	O00459	21
Q96P31	P43403	22
Q9HD43	P06239	23
Q12913	P49023	24
Q12913	P22681	25
Q12913	P06239	26
Q12913	P28482	27
Q12913	P19174	28
Q12913	P35222	29
P49023	P00519	30
P49023	Q12913	31
P49023	Q06124	32
P49023	P35222	33
P22681	Q9Y4K3	34
P22681	P16333	35
P22681	Q9H6Q3	36
P22681	P62993	37
P22681	P43403	38
P22681	P18146	39
P22681	P63104	40
P22681	P27986	41
P22681	Q06124	42
P22681	P19174	43
P22681	P35222	44
P22681	O00459	45
P22681	Q07890	46
P22681	Q07666	47
P22681	P06239	48
P22681	Q12913	49
P06239	Q9HD43	50
P06239	Q9Y4K3	51
P06239	P07766	52
P06239	P27986	53
P06239	Q12913	54
P06239	Q06124	55
P06239	P29350	56
P06239	P43403	57
P06239	P28482	58
P06239	Q07666	59
P06239	P35222	60
P06239	O00459	61
P06239	P00519	62
P28482	P01100	63
P28482	P16220	64
P28482	P18146	65
P28482	P15336	66
P28482	Q12913	67
P28482	P05412	68
P28482	Q04206	69
P28482	P17676	70
P28482	P06239	71
P19174	P31749	72
P19174	P62993	73
P19174	P43403	74
P19174	Q99704	75
P19174	Q07666	76
P19174	Q07890	77
P19174	Q06124	78
P19174	P00519	79
P19174	P22681	80
P35222	P31749	81
P35222	O14920	82
P35222	P49023	83
P35222	Q92793	84
P35222	P27986	85
P35222	Q12913	86
P35222	P63104	87
P35222	Q04206	88
P35222	P00519	89
P35222	P01100	90
P35222	SNK	91
P31749	P25963	92
P31749	O14920	93
P31749	P16220	94
P31749	P18146	95
P31749	P15336	96
P31749	P63104	97
P31749	P05412	98
P31749	P43403	99
P31749	P19174	100
P31749	P35222	101
P31749	Q04206	102
O14920	Q99704	103
O14920	Q92793	104
O14920	P25963	105
O14920	P35222	106
O14920	Q04206	107
O14920	SNK	108
Q92793	O14920	109
Q92793	P16220	110
Q92793	P18146	111
Q92793	P15336	112
Q92793	P42229	113
Q92793	Q14765	114
Q92793	P51692	115
Q92793	Q13469	116
Q92793	Q07666	117
Q92793	P05412	118
Q92793	Q04206	119
Q92793	SNK	120
P27986	P31749	121
P27986	Q9Y4K3	122
P27986	O00459	123
P27986	P25963	124
P27986	P42229	125
P27986	Q99704	126
P27986	P62993	127
P27986	P63104	128
P27986	P29350	129
P27986	P50570	130
P27986	Q07666	131
P27986	P35222	132
P27986	Q07890	133
P27986	Q06124	134
P27986	P19174	135
P27986	P00519	136
P63104	P31749	137
P63104	P27986	138
P63104	Q07890	139
P63104	P62993	140
P63104	P35222	141
P63104	P22681	142
P63104	O00459	143
P63104	P00519	144
P63104	O95644	145
Q04206	P25963	146
Q04206	P18146	147
Q04206	P15336	148
Q04206	Q92793	149
Q04206	Q13469	150
Q04206	P05412	151
Q04206	P01100	152
Q04206	P35222	153
Q04206	O95644	154
Q04206	SNK	155
P00519	P16333	156
P00519	P62993	157
P00519	P25963	158
P00519	P18146	159
P00519	P49023	160
P00519	Q99704	161
P00519	P63104	162
P00519	P27986	163
P00519	P05412	164
P00519	P42229	165
P00519	P29350	166
P00519	P43403	167
P00519	P50570	168
P00519	P19174	169
P00519	Q06124	170
P00519	P35222	171
P00519	Q07890	172
P00519	P22681	173
P00519	P51692	174
P00519	SNK	175
P01100	Q04206	176
P01100	P35222	177
P01100	Q13469	178
P01100	P05412	179
P01100	P16220	180
P01100	P15336	181
P01100	SNK	182
Q13469	P42229	183
Q13469	Q04206	184
Q13469	Q92793	185
Q13469	P51692	186
Q13469	P01100	187
Q13469	P05412	188
Q13469	O95644	189
Q13469	P18146	190
Q13469	SNK	191
P05412	P01100	192
P05412	Q13469	193
P05412	P16220	194
P05412	P18146	195
P05412	P15336	196
P05412	Q92793	197
P05412	P35222	198
P05412	Q04206	199
P05412	SNK	200
P16220	P18146	201
P16220	P15336	202
P16220	Q92793	203
P16220	P05412	204
P16220	P01100	205
P16220	SNK	206
P15336	Q04206	207
P15336	P01100	208
P15336	P25963	209
P15336	P05412	210
P15336	P16220	211
P15336	Q92793	212
P15336	SNK	213
P25963	P15336	214
P25963	P27986	215
P25963	Q04206	216
P25963	SNK	217
P18146	P31749	218
P18146	Q13469	219
P18146	Q9Y4K3	220
P18146	P62993	221
P18146	P16220	222
P18146	Q92793	223
P18146	P22681	224
P18146	P05412	225
P18146	P29350	226
P18146	O95644	227
P18146	P00519	228
P18146	P17676	229
P18146	SNK	230
P42229	P51692	231
P42229	Q13469	232
P42229	O00459	233
P42229	P27986	234
P42229	Q06124	235
P42229	Q92793	236
P42229	SNK	237
Q14765	SNK	238
P51692	P42229	239
P51692	Q92793	240
P51692	Q13469	241
P51692	SNK	242
Q07666	P62993	243
Q07666	P22681	244
Q07666	P29350	245
Q07666	P06239	246
Q07666	P19174	247
Q07666	Q92793	248
Q07666	P27986	249
Q07666	SNK	250
O95644	Q04206	251
O95644	Q13469	252
O95644	P63104	253
O95644	P18146	254
O95644	SNK	255
Q9Y4K3	P31749	256
Q9Y4K3	P27986	257
Q9Y4K3	Q04206	258
Q9Y4K3	P28482	259
Q9Y4K3	P22681	260
Q9Y4K3	P06239	261
Q9Y4K3	O14920	262
Q9Y4K3	P18146	263
Q9Y4K3	P29350	264
Q9Y4K3	O00459	265
P62993	P27986	266
P62993	P19174	267
P62993	Q07890	268
P62993	P18146	269
P62993	P63104	270
P62993	O00459	271
P62993	Q06124	272
P62993	P43403	273
P62993	P28482	274
P62993	P22681	275
P62993	P29350	276
P62993	Q07666	277
P62993	P50570	278
P29350	P06239	279
P29350	Q9Y4K3	280
P29350	P62993	281
P29350	P43403	282
P29350	P18146	283
P29350	P42229	284
P29350	P27986	285
P29350	P51692	286
P29350	P28482	287
P29350	O00459	288
P29350	Q07666	289
P17676	P18146	290
P17676	SNK	291
P16333	P07766	292
P16333	Q07890	293
P16333	P00519	294
P16333	P22681	295
Q99704	P00519	296
Q99704	P19174	297
Q99704	O00459	298
Q99704	P27986	299
Q99704	Q06124	300
P43403	P31749	301
P43403	Q9H6Q3	302
P43403	Q96P31	303
P43403	P62993	304
P43403	P00519	305
P43403	P07766	306
P43403	P09693	307
P43403	P19174	308
P43403	O00459	309
P43403	P27986	310
P50570	P62993	311
P50570	P00519	312
Q06124	P62993	313
Q06124	O00459	314
Q06124	P42229	315
Q06124	P49023	316
Q06124	Q99704	317
Q06124	P27986	318
Q06124	P51692	319
Q06124	P28482	320
Q06124	P19174	321
Q06124	Q07890	322
Q06124	P22681	323
Q06124	P06239	324
Q07890	P16333	325
Q07890	P62993	326
Q07890	P01100	327
Q07890	P63104	328
Q07890	P27986	329
Q07890	P28482	330
Q07890	P19174	331
Q07890	O00459	332
Q07890	P00519	333
Q07890	P22681	334
O00459	P31749	335
O00459	Q9Y4K3	336
O00459	P42229	337
O00459	Q99704	338
O00459	P62993	339
O00459	P63104	340
O00459	P27986	341
O00459	P29350	342
O00459	P50570	343
O00459	P19174	344
O00459	Q07890	345
O00459	Q06124	346
Q9H6Q3	P22681	347
Q9H6Q3	P43403	348
Q9H6Q3	SNK	349
