#tail	head	KSP index
SRC	P04626	1
SRC	P08069	2
SRC	P48357	3
P04626	P49005	4
P04626	P08069	5
P04626	P15498	6
P04626	Q13882	7
P04626	P20936	8
P04626	P15941	9
P04626	P07900	10
P04626	Q15303	11
P04626	O15524	12
P04626	P42684	13
P04626	Q9UNE7	14
P04626	P62993	15
P04626	P42224	16
P04626	P48357	17
P04626	P03372	18
P04626	P52333	19
P04626	Q05397	20
P04626	O14654	21
P04626	P40763	22
P08069	P20936	23
P08069	P07900	24
P08069	O15524	25
P08069	P62993	26
P08069	P31946	27
P08069	Q05397	28
P08069	P48357	29
P08069	P03372	30
P08069	P63104	31
P08069	P04626	32
P08069	O14654	33
P08069	P40763	34
P48357	P08069	35
P48357	P52333	36
P48357	P04626	37
P48357	O14654	38
P48357	P62993	39
P48357	P67870	40
P48357	P40763	41
P52333	Q9Y6K9	42
P52333	Q9UNE7	43
P52333	P42229	44
P52333	P42224	45
P52333	P48357	46
P52333	P51692	47
P52333	Q07666	48
P52333	P40763	49
O14654	P07900	50
O14654	P62993	51
O14654	P31946	52
O14654	P48357	53
O14654	P63104	54
O14654	Q04206	55
O14654	P04626	56
P62993	P20936	57
P62993	P31946	58
P62993	P42684	59
P62993	P15498	60
P62993	P15941	61
P62993	O15524	62
P62993	P48357	63
P62993	P63104	64
P62993	Q09472	65
P62993	P08047	66
P62993	P07900	67
P62993	Q07666	68
P67870	P48357	69
P67870	P18846	70
P67870	P42229	71
P67870	P07900	72
P67870	O14920	73
P40763	P08069	74
P40763	P07900	75
P40763	P42684	76
P40763	Q12778	77
P40763	O14920	78
P40763	P42229	79
P40763	P42224	80
P40763	P48357	81
P40763	P03372	82
P40763	Q05397	83
P40763	P51692	84
P40763	Q07666	85
P40763	Q15788	86
P40763	P08047	87
P40763	Q04206	88
P40763	P04626	89
P40763	Q13950	90
P40763	SNK	91
P07900	Q13882	92
P07900	Q05397	93
P07900	Q04206	94
P07900	P04626	95
P07900	P40763	96
P07900	P67870	97
P07900	P08069	98
P07900	P15941	99
P07900	Q9UNE7	100
P07900	P63104	101
P07900	P62993	102
P07900	P08047	103
P07900	O14654	104
P07900	Q15303	105
P07900	Q9Y6K9	106
P07900	O14920	107
P07900	P03372	108
P42684	P04626	109
P42684	Q15303	110
P42684	P62993	111
P42684	P40763	112
P42684	Q15788	113
Q12778	Q9UNE7	114
Q12778	P03372	115
Q12778	P63104	116
Q12778	Q09472	117
Q12778	Q15788	118
Q12778	SNK	119
O14920	P15941	120
O14920	P07900	121
O14920	P31946	122
O14920	Q9Y6K9	123
O14920	Q12778	124
O14920	Q07666	125
O14920	Q04206	126
O14920	O14654	127
O14920	P40763	128
O14920	P67870	129
O14920	SNK	130
P42229	P42224	131
P42229	P03372	132
P42229	P51692	133
P42229	Q15788	134
P42229	Q04206	135
P42229	P40763	136
P42229	P67870	137
P42229	Q13950	138
P42229	SNK	139
P42224	Q05397	140
P42224	P42229	141
P42224	P03372	142
P42224	Q04206	143
P42224	P04626	144
P42224	P40763	145
P42224	P51692	146
P42224	SNK	147
P03372	P08047	148
P03372	Q04206	149
P03372	P04626	150
P03372	P40763	151
P03372	P08069	152
P03372	P15941	153
P03372	Q09472	154
P03372	P63104	155
P03372	Q12778	156
P03372	Q9UNE7	157
P03372	Q15788	158
P03372	P42229	159
P03372	P42224	160
P03372	Q15303	161
P03372	P07900	162
P03372	Q07666	163
P03372	SNK	164
Q05397	P07900	165
Q05397	Q9UNE7	166
Q05397	P42224	167
Q05397	P62993	168
Q05397	Q15788	169
Q05397	P40763	170
P51692	P42229	171
P51692	P42224	172
P51692	P40763	173
P51692	SNK	174
Q07666	P15498	175
Q07666	P20936	176
Q07666	Q9Y6K9	177
Q07666	O14920	178
Q07666	Q9UNE7	179
Q07666	P03372	180
Q07666	P62993	181
Q07666	Q09472	182
Q07666	P52333	183
Q07666	P40763	184
Q07666	SNK	185
Q15788	Q9Y6K9	186
Q15788	P42684	187
Q15788	Q12778	188
Q15788	Q05397	189
Q15788	P42229	190
Q15788	P03372	191
Q15788	Q09472	192
Q15788	P08047	193
Q15788	P40763	194
Q15788	SNK	195
P08047	P07900	196
P08047	P62993	197
P08047	P03372	198
P08047	Q09472	199
P08047	Q15788	200
P08047	Q04206	201
P08047	P40763	202
P08047	SNK	203
Q04206	O14654	204
Q04206	P40763	205
Q04206	P15941	206
Q04206	O15524	207
Q04206	Q9UNE7	208
Q04206	P42229	209
Q04206	P42224	210
