#tail	head	KSP index
SRC	Q9BWV1	1
SRC	Q4KMG0	2
SRC	Q13635	3
SRC	Q9Y6C5	4
SRC	P34741	5
SRC	Q99835	6
Q13635	Q99835	7
Q13635	P25098	8
Q99835	P32121	9
Q99835	Q9UMX1	10
Q99835	Q13635	11
Q99835	Q9NRP7	12
P32121	P25098	13
P32121	Q99835	14
Q9UMX1	Q96ST3	15
Q9UMX1	O00422	16
Q9UMX1	P08151	17
Q9UMX1	P10071	18
Q9UMX1	Q9NRP7	19
Q9UMX1	P10070	20
Q9UMX1	SNK	21
Q9NRP7	Q9UMX1	22
Q9NRP7	P08151	23
Q9NRP7	P10070	24
Q9NRP7	P10071	25
P08151	Q96ST3	26
P08151	Q13635	27
P08151	Q9NRP7	28
P08151	P35222	29
P08151	P62258	30
P08151	O00422	31
P08151	Q9UMX1	32
P08151	SNK	33
P10070	P08151	34
P10070	Q9UMX1	35
P10070	P62258	36
P10070	P12755	37
P10070	Q15797	38
P10070	Q9NRP7	39
P10070	SNK	40
P10071	Q9UMX1	41
P10071	O75586	42
P10071	Q9NRP7	43
P10071	P62258	44
P10071	P12755	45
P10071	Q92793	46
P10071	SNK	47
O75586	Q15797	48
O75586	P10071	49
O75586	SNK	50
P62258	P08151	51
P62258	P10070	52
P62258	P10071	53
P12755	P10071	54
P12755	P10070	55
P12755	Q96ST3	56
P12755	SNK	57
Q92793	P10071	58
Q92793	SNK	59
Q96ST3	Q9UMX1	60
Q96ST3	P12755	61
Q96ST3	P08151	62
Q96ST3	O00422	63
Q96ST3	SNK	64
O00422	Q96ST3	65
O00422	P08151	66
O00422	Q9UMX1	67
O00422	SNK	68
Q15797	O75586	69
Q15797	P10070	70
Q15797	SNK	71
P35222	Q92793	72
P35222	P08151	73
P35222	SNK	74
P25098	Q99835	75
P25098	P32121	76
P25098	Q13635	77
