#tail	head	KSP index
SRC	P21854	1
P21854	P06127	2
P21854	P62993	3
P21854	P29350	4
P06127	P27986	5
P06127	P29350	6
P06127	P43403	7
P06127	P21854	8
P62993	P27986	9
P62993	P27361	10
P62993	P21854	11
P62993	P43405	12
P62993	P43403	13
P62993	P28482	14
P62993	Q06187	15
P62993	P29350	16
P29350	P62993	17
P29350	P43405	18
P29350	P43403	19
P29350	Q06187	20
P29350	P41182	21
P29350	P27986	22
P29350	P07948	23
P29350	P28482	24
P29350	O43318	25
P29350	P27361	26
P29350	P06127	27
P29350	P21854	28
P43405	P62993	29
P43405	Q06187	30
P43405	P14317	31
P43405	P27986	32
P43405	P27361	33
P43405	P21854	34
P43403	Q9H6Q3	35
P43403	P62993	36
P43403	P06127	37
P43403	P27986	38
Q06187	P78347	39
Q06187	Q9Y6K9	40
Q06187	P62993	41
Q06187	P41182	42
Q06187	O14920	43
P41182	Q06187	44
P41182	P29350	45
P41182	SNK	46
P27986	P25963	47
P27986	Q06187	48
P27986	P62993	49
P27986	P29350	50
P27986	P06127	51
P07948	P43405	52
P07948	Q06187	53
P07948	P14317	54
P07948	P27986	55
P07948	P29350	56
P07948	P27361	57
P07948	P21854	58
P28482	P01100	59
P28482	Q12778	60
P28482	P16220	61
P28482	P15336	62
P28482	P41182	63
P28482	P19419	64
P28482	P05412	65
P28482	P27361	66
O43318	Q9Y6K9	67
O43318	O14920	68
O43318	P25963	69
O43318	P29350	70
O43318	P28482	71
O43318	P27361	72
P27361	P19419	73
P27361	P01100	74
P27361	Q12778	75
P27361	P16220	76
P27361	P15336	77
P27361	P07948	78
P27361	P28482	79
P27361	P05412	80
Q9H6Q3	P43403	81
Q9H6Q3	SNK	82
P25963	P15336	83
P25963	P27986	84
P25963	SNK	85
P78347	Q06187	86
P78347	SNK	87
Q9Y6K9	P25963	88
Q9Y6K9	O14920	89
Q9Y6K9	P05412	90
Q9Y6K9	P01100	91
Q9Y6K9	SNK	92
O14920	Q9Y6K9	93
O14920	Q12778	94
O14920	P25963	95
O14920	SNK	96
Q12778	SNK	97
P15336	P06400	98
P15336	P01100	99
P15336	P25963	100
P15336	P05412	101
P15336	P16220	102
P15336	SNK	103
P06400	P15336	104
P06400	P01100	105
P06400	SNK	106
P01100	Q9Y6K9	107
P01100	P06400	108
P01100	Q13469	109
P01100	P05412	110
P01100	P16220	111
P01100	P15336	112
P01100	SNK	113
P05412	Q9Y6K9	114
P05412	P01100	115
P05412	Q13469	116
P05412	P16220	117
P05412	P15336	118
P05412	SNK	119
P16220	P15336	120
P16220	P78347	121
P16220	P05412	122
P16220	P01100	123
P16220	SNK	124
Q13469	P01100	125
Q13469	P05412	126
Q13469	SNK	127
P19419	SNK	128
P14317	SNK	129
