#tail	head	KSP index
SRC	P04626	1
SRC	P21860	2
SRC	P40189	3
SRC	P42702	4
SRC	Q99650	5
P04626	P23458	6
P04626	P42224	7
P04626	Q99650	8
P04626	Q14289	9
P04626	P62993	10
P04626	P27986	11
P04626	P35568	12
P04626	P29353	13
P04626	Q07889	14
P04626	P40189	15
P04626	O60674	16
P04626	P21860	17
P04626	Q06124	18
P04626	P40763	19
P04626	P12931	20
P21860	P29353	21
P21860	Q07889	22
P21860	P27986	23
P21860	P12931	24
P21860	P40189	25
P21860	O60674	26
P21860	P62993	27
P21860	P04626	28
P40189	P42224	29
P40189	P29597	30
P40189	P04626	31
P40189	P21860	32
P40189	P62993	33
P40189	P29353	34
P40189	P42702	35
P40189	Q99650	36
P40189	P40763	37
P40189	P27986	38
P40189	P12931	39
P40189	P23458	40
P40189	O60674	41
P40189	Q06124	42
P42702	P23458	43
P42702	P62993	44
P42702	O60674	45
P42702	P27986	46
P42702	Q06124	47
P42702	P29597	48
P42702	P40189	49
Q99650	P23458	50
Q99650	O60674	51
Q99650	P29353	52
Q99650	P29597	53
Q99650	P04626	54
Q99650	P40189	55
P23458	P42224	56
P23458	P04049	57
P23458	P35568	58
P23458	P29353	59
P23458	P62993	60
P23458	Q99650	61
P23458	Q14289	62
P23458	P40763	63
P23458	P51692	64
P23458	P27986	65
P23458	O60674	66
P23458	Q06124	67
P23458	O14543	68
O60674	P42224	69
O60674	P04626	70
O60674	P21860	71
O60674	P35568	72
O60674	P51692	73
O60674	P29353	74
O60674	Q99650	75
O60674	Q07889	76
O60674	P40763	77
O60674	P23458	78
O60674	P27986	79
O60674	Q06124	80
O60674	P62993	81
P29353	P62993	82
P29353	P18146	83
P29353	Q99650	84
P29353	Q14289	85
P29353	P27986	86
P29353	Q06124	87
P29353	Q07889	88
P29353	P40189	89
P29353	P12931	90
P29353	P01112	91
P29597	P42224	92
P29597	P51692	93
P29597	P40763	94
P29597	P27986	95
P29597	P04049	96
P29597	Q06124	97
P42224	P31749	98
P42224	Q06124	99
P42224	P42345	100
P42224	P46527	101
P42224	P51692	102
P42224	P40189	103
P42224	Q06413	104
P42224	Q04206	105
P42224	P04626	106
P42224	P01100	107
P42224	P40763	108
P42224	P12931	109
P42224	SNK	110
P62993	P46527	111
P62993	P27986	112
P62993	P23458	113
P62993	P18146	114
P62993	Q09472	115
P62993	O60674	116
P62993	Q06124	117
P62993	Q14289	118
P62993	P29353	119
P62993	Q07889	120
P62993	P01112	121
P40763	P18146	122
P40763	P42224	123
P40763	Q14289	124
P40763	P17275	125
P40763	P27986	126
P40763	Q06124	127
