negatives
"('P68104', 'P25788')"
"('Q6PID8', 'Q9HCE1')"
"('P06241', 'P19174')"
"('Q12933', 'Q6IBW4')"
"('Q92734', 'Q9Y6K9')"
"('P05412', 'P02786')"
"('O43670', 'Q9HCE1')"
"('P22059', 'Q9Y3Z3')"
"('Q92466', 'Q15019')"
"('Q70EK9', 'Q96RU2')"
"('P38159', 'O95900')"
"('Q53G59', 'Q15843')"
"('P16220', 'O00358')"
"('O15213', 'P05412')"
"('P35269', 'O00159')"
"('P14649', 'P63267')"
"('Q9NRD1', 'P24752')"
"('Q5JWF2', 'Q9Y5W8')"
"('Q9BX97', 'Q9BYC5')"
"('P62241', 'P60866')"
"('P07550', 'Q9P2T1')"
"('Q14103', 'P31930')"
"('O75116', 'P10916')"
"('Q3KQZ1', 'Q15126')"
"('Q9H0R8', 'P26368')"
"('P53999', 'Q8TDI0')"
"('O00743', 'O14965')"
"('P38919', 'O43390')"
"('P02647', 'P07711')"
"('P30480', 'O00264')"
"('O00189', 'P12268')"
"('Q5TAX3', 'Q96GG9')"
"('P48730', 'Q9P286')"
"('Q9UL62', 'Q9Y210')"
"('P23508', 'P21912')"
"('Q96MK2', 'P08134')"
"('Q92600', 'P55072')"
"('P11309', 'Q8N9N5')"
"('Q5T751', 'P49639')"
"('P16989', 'P05412')"
"('Q86Y07', 'Q86X19')"
"('Q07002', 'P31946')"
"('Q6PUV4', 'P05067')"
"('P53396', 'P04629')"
"('P08708', 'P35544')"
"('O76081', 'Q9UGL9')"
"('P24522', 'Q15262')"
"('Q9NRD1', 'P08648')"
"('Q8IY81', 'O60832')"
"('P61218', 'Q9UHW5')"
"('Q15831', 'Q9C0K7')"
"('P30048', 'Q13490')"
"('Q8N6U2', 'P60410')"
"('Q969G5', 'P51149')"
"('P68104', 'Q6P1J9')"
"('Q16644', 'Q96PU5')"
"('Q8IZU0', 'O95721')"
"('P04637', 'P20023')"
"('O75604', 'Q15628')"
"('Q9HCE1', 'Q8WV60')"
"('P01579', 'Q99665')"
"('Q9BV47', 'P19022')"
"('Q13263', 'O15397')"
"('Q15262', 'Q02447')"
"('Q9Y230', 'Q8NEU8')"
"('P55058', 'Q9HAT2')"
"('Q15075', 'P00533')"
"('Q8NCF5', 'O75940')"
"('Q9UQ35', 'Q00839')"
"('P46781', 'P62081')"
"('Q8TAP6', 'Q9BRT2')"
"('P60372', 'Q15040')"
"('Q12959', 'O15169')"
"('Q9BVP2', 'O75923')"
"('P00395', 'Q86VR2')"
"('P67870', 'O43741')"
"('P29317', 'Q05397')"
"('Q6P995', 'Q13368')"
"('Q6NZY4', 'Q9BQ04')"
"('Q8IV38', 'Q9NUX5')"
"('Q8NHL6', 'Q8N6C8')"
