#tail	head	KSP index
SRC	Q9Y6Q6	1
SRC	Q9NZC2	2
Q9Y6Q6	Q13114	3
Q9Y6Q6	Q15750	4
Q9Y6Q6	Q9NYJ8	5
Q9Y6Q6	Q14192	6
Q9Y6Q6	P07948	7
Q9Y6Q6	Q13077	8
Q9Y6Q6	P22681	9
Q9Y6Q6	O00463	10
Q9Y6Q6	P29350	11
Q9Y6Q6	Q13191	12
Q9Y6Q6	Q9UQC2	13
Q9Y6Q6	Q12933	14
Q9Y6Q6	Q9UKW4	15
Q9Y6Q6	Q9Y4K3	16
Q9Y6Q6	O00300	17
Q9Y6Q6	O00459	18
Q9Y6Q6	O43318	19
Q9Y6Q6	P12931	20
Q9Y6Q6	P27986	21
Q9NZC2	O43914	22
O43914	O00241	23
O43914	Q9NZC2	24
O00241	O43914	25
Q13114	P12931	26
Q13114	Q9Y4K3	27
Q13114	Q13077	28
Q13114	Q9Y6Q6	29
Q15750	Q9NYJ8	30
Q15750	O43318	31
Q15750	Q9Y6Q6	32
Q9NYJ8	Q15750	33
Q9NYJ8	Q9Y4K3	34
Q9NYJ8	Q9Y6Q6	35
Q9NYJ8	O43318	36
Q14192	Q9Y4K3	37
Q14192	Q9Y6Q6	38
Q14192	Q01196	39
Q14192	SNK	40
P07948	P43405	41
P07948	Q9UQC2	42
P07948	P29350	43
P07948	Q9Y6Q6	44
Q13077	Q13114	45
Q13077	Q9Y4K3	46
Q13077	P12931	47
Q13077	Q9Y6Q6	48
P22681	Q9Y4K3	49
P22681	P27986	50
P22681	O00459	51
P22681	Q9Y6Q6	52
O00463	Q9Y6Q6	53
P29350	Q9Y4K3	54
P29350	Q9UQC2	55
P29350	P07948	56
P29350	Q9Y6Q6	57
Q13191	Q9Y6Q6	58
Q9UQC2	P29350	59
Q9UQC2	Q9Y6Q6	60
Q9UQC2	P16885	61
Q12933	Q9Y6Q6	62
Q9UKW4	Q9Y6Q6	63
Q9Y4K3	Q13114	64
Q9Y4K3	Q15750	65
Q9Y4K3	Q9NYJ8	66
Q9Y4K3	P27986	67
Q9Y4K3	P36543	68
Q9Y4K3	P11142	69
Q9Y4K3	P12931	70
Q9Y4K3	Q9Y6Q6	71
Q9Y4K3	Q13077	72
Q9Y4K3	O43318	73
Q9Y4K3	P22681	74
Q9Y4K3	P07900	75
Q9Y4K3	Q13501	76
Q9Y4K3	Q01196	77
Q9Y4K3	P29350	78
Q9Y4K3	O00459	79
Q9Y4K3	P11021	80
O00300	Q9Y6Q6	81
O00300	O14788	82
O00459	Q9Y4K3	83
O00459	P27986	84
O00459	Q9Y6Q6	85
O43318	P52564	86
O43318	Q9NYJ8	87
O43318	Q15750	88
O43318	Q9Y6Q6	89
P12931	Q13114	90
P12931	Q9Y4K3	91
P12931	Q13077	92
P12931	P00519	93
P12931	Q9Y6Q6	94
P27986	Q9Y4K3	95
P27986	O00459	96
P27986	Q9Y6Q6	97
P36543	Q9Y4K3	98
P11142	Q9Y4K3	99
P07900	Q9Y4K3	100
Q13501	Q9Y4K3	101
Q13501	Q9NQC7	102
Q01196	Q9Y4K3	103
Q01196	Q14192	104
Q01196	SNK	105
P11021	Q9Y4K3	106
P16885	Q9UQC2	107
Q9NQC7	Q9Y4K3	108
Q9NQC7	Q13501	109
P00519	SNK	110
O14788	O00300	111
O14788	Q9Y6Q6	112
