#tail	head	KSP index
SRC	Q9UP38	1
SRC	Q9ULW2	2
SRC	Q14332	3
SRC	Q9NPG1	4
SRC	Q13467	5
SRC	O75084	6
SRC	Q9H461	7
SRC	O00144	8
SRC	Q07954	9
SRC	O75197	10
SRC	O75581	11
SRC	Q01973	12
SRC	Q01974	13
SRC	P34925	14
Q9UP38	O75581	15
Q9UP38	P35222	16
Q9UP38	O14640	17
Q9UP38	Q92997	18
Q9UP38	O75197	19
Q9UP38	O14641	20
Q9ULW2	O75581	21
Q9ULW2	Q13467	22
Q9ULW2	O14640	23
Q9ULW2	P35222	24
Q9ULW2	Q92997	25
Q9ULW2	O75197	26
Q9ULW2	O14641	27
Q14332	O75581	28
Q14332	P35222	29
Q14332	O14640	30
Q14332	Q92997	31
Q14332	O75197	32
Q14332	O14641	33
Q9NPG1	O75581	34
Q9NPG1	P35222	35
Q9NPG1	O14641	36
Q9NPG1	O14640	37
Q9NPG1	Q92997	38
Q9NPG1	O75197	39
Q13467	Q9ULW2	40
Q13467	O75581	41
Q13467	P49841	42
Q13467	P35222	43
Q13467	O14640	44
Q13467	Q92997	45
Q13467	O75197	46
Q13467	O14641	47
O75084	Q92997	48
O75084	O75581	49
O75084	O14640	50
O75084	O14641	51
O75084	P35222	52
O75084	O75197	53
Q9H461	Q92997	54
Q9H461	O75581	55
Q9H461	P35222	56
Q9H461	O14641	57
Q9H461	O14640	58
Q9H461	O75197	59
Q9H461	P34925	60
O00144	Q92997	61
O00144	O75581	62
O00144	O14640	63
O00144	O14641	64
O00144	P35222	65
O00144	O75197	66
O75197	Q14332	67
O75197	Q9NPG1	68
O75197	O75084	69
O75197	Q9H461	70
O75197	P19022	71
O75197	O00144	72
O75197	Q13467	73
O75197	Q9ULW2	74
O75197	P49841	75
O75197	Q9UP38	76
O75197	O15169	77
O75581	Q9NPG1	78
O75581	O75084	79
O75581	P19022	80
O75581	O00144	81
O75581	Q9H461	82
O75581	Q9ULW2	83
O75581	Q13467	84
O75581	Q9UP38	85
O75581	Q14332	86
O75581	P98082	87
O75581	P49841	88
O75581	O15169	89
P34925	O14640	90
P34925	Q9H461	91
O14640	P31749	92
O14640	P49674	93
O14640	P25054	94
O14640	O14641	95
O14640	Q15797	96
O14640	P34925	97
O14640	P49841	98
O14640	O15169	99
Q92997	P25054	100
Q92997	P98082	101
Q92997	P49841	102
Q92997	O15169	103
P35222	P31749	104
P35222	P19022	105
P35222	Q9UJU2	106
P35222	P25054	107
P35222	P15884	108
P35222	O15169	109
P35222	SNK	110
O14641	O14640	111
O14641	P31749	112
O14641	P25054	113
O14641	P49841	114
O14641	O15169	115
P19022	O75581	116
P19022	P35222	117
P19022	O75197	118
P19022	O15169	119
P49841	O15169	120
P49841	P25054	121
P49841	Q13467	122
P49841	Q13469	123
P49841	P35222	124
O15169	P49674	125
O15169	P19022	126
O15169	P25054	127
O15169	O75581	128
O15169	O14641	129
O15169	O75197	130
O15169	Q92997	131
O15169	P49841	132
O15169	P35222	133
O15169	O14640	134
O15169	P31749	135
P49674	P25054	136
P49674	O75581	137
P49674	P49841	138
P49674	O14641	139
P49674	Q92997	140
P49674	O14640	141
P49674	O15169	142
P25054	Q9UJU2	143
P25054	O14640	144
P25054	O14641	145
P25054	Q92997	146
P25054	P49841	147
P25054	P35222	148
P25054	O15169	149
P25054	SNK	150
P31749	P35222	151
P31749	O14641	152
P31749	P49841	153
P31749	O14640	154
P31749	O15169	155
Q15797	O14640	156
Q15797	SNK	157
Q13469	SNK	158
Q9UJU2	P25054	159
Q9UJU2	P35222	160
Q9UJU2	SNK	161
P15884	P35222	162
P15884	SNK	163
P98082	O75581	164
P98082	Q92997	165
P98082	O15169	166
P98082	SNK	167
