#tail	head	KSP index
SRC	Q9Y6Q6	1
SRC	Q9NZC2	2
Q9Y6Q6	Q13114	3
Q9Y6Q6	Q15750	4
Q9Y6Q6	Q9NYJ8	5
Q9Y6Q6	Q14192	6
Q9Y6Q6	Q13077	7
Q9Y6Q6	O00463	8
Q9Y6Q6	Q12933	9
Q9Y6Q6	Q9Y4K3	10
Q9Y6Q6	O00459	11
Q9Y6Q6	O43318	12
Q9Y6Q6	P12931	13
Q9Y6Q6	P27986	14
Q13114	P12931	15
Q13114	Q9Y4K3	16
Q13114	P45984	17
Q13114	Q9Y6K9	18
Q13114	P45983	19
Q13114	O00463	20
Q13114	Q13077	21
Q13114	Q9Y6Q6	22
Q13114	O00459	23
Q13114	Q12933	24
Q13114	P27986	25
Q15750	Q9Y6K9	26
Q15750	P25963	27
Q15750	O14920	28
Q15750	Q9NYJ8	29
Q15750	O43318	30
Q15750	P45984	31
Q15750	P45983	32
Q15750	Q9Y6Q6	33
Q9NYJ8	Q15750	34
Q9NYJ8	Q9Y4K3	35
Q9NYJ8	P45984	36
Q9NYJ8	Q9Y6K9	37
Q9NYJ8	P45983	38
Q9NYJ8	P25963	39
Q9NYJ8	Q9Y6Q6	40
Q9NYJ8	O14920	41
Q9NYJ8	O43318	42
Q14192	Q9Y4K3	43
Q14192	Q9Y6Q6	44
Q14192	Q12933	45
Q14192	Q01196	46
Q14192	SNK	47
Q13077	Q13114	48
Q13077	Q9Y4K3	49
Q13077	Q9Y6K9	50
Q13077	O14920	51
Q13077	Q12933	52
Q13077	P27986	53
Q13077	O00459	54
Q13077	P45984	55
Q13077	P45983	56
Q13077	P12931	57
Q13077	Q9Y6Q6	58
O00463	Q13114	59
O00463	Q15750	60
O00463	Q9Y4K3	61
O00463	P45984	62
O00463	Q9Y6K9	63
O00463	P45983	64
O00463	Q9NYJ8	65
O00463	O00459	66
O00463	Q12933	67
O00463	Q9Y6Q6	68
O00463	O43318	69
O00463	P27986	70
Q12933	Q9Y4K3	71
Q12933	Q13114	72
Q12933	Q9Y6K9	73
Q12933	P25963	74
Q12933	O14920	75
Q12933	Q15750	76
Q12933	Q13077	77
Q12933	Q9NYJ8	78
Q12933	P27986	79
Q12933	O00463	80
Q12933	O00459	81
Q12933	O43318	82
Q12933	P45984	83
Q12933	P45983	84
Q12933	Q9Y6Q6	85
Q9Y4K3	Q13114	86
Q9Y4K3	Q12933	87
Q9Y4K3	Q15750	88
Q9Y4K3	Q9NYJ8	89
Q9Y4K3	P27986	90
Q9Y4K3	Q9Y6K9	91
Q9Y4K3	P45984	92
Q9Y4K3	P45983	93
Q9Y4K3	P12931	94
Q9Y4K3	Q9Y6Q6	95
Q9Y4K3	Q13077	96
Q9Y4K3	O00463	97
Q9Y4K3	O43318	98
Q9Y4K3	O14920	99
Q9Y4K3	Q01196	100
Q9Y4K3	O00459	101
O00459	Q9Y4K3	102
O00459	P27986	103
O00459	Q9Y6Q6	104
O43318	P45983	105
O43318	Q9Y6K9	106
O43318	O14920	107
O43318	P25963	108
O43318	Q9NYJ8	109
O43318	Q15750	110
O43318	P45984	111
O43318	Q9Y6Q6	112
P12931	Q13114	113
P12931	Q9Y4K3	114
P12931	Q9Y6K9	115
P12931	P25963	116
P12931	O14920	117
P12931	Q13077	118
P12931	P27986	119
P12931	O00459	120
P12931	P00519	121
P12931	Q9Y6Q6	122
P27986	Q9Y4K3	123
P27986	O00459	124
P27986	P25963	125
P27986	P45983	126
P27986	Q9Y6Q6	127
P27986	P00519	128
P25963	P15336	129
P25963	P27986	130
P25963	P12931	131
P25963	SNK	132
P45983	P15336	133
P45983	P27986	134
P45983	P05412	135
P45983	P45984	136
P45983	O95644	137
P00519	P25963	138
P00519	P27986	139
P00519	P05412	140
P00519	SNK	141
P05412	Q9Y6K9	142
P05412	P15336	143
P05412	SNK	144
Q9Y6K9	P25963	145
Q9Y6K9	O14920	146
Q9Y6K9	P12931	147
Q9Y6K9	P05412	148
Q9Y6K9	SNK	149
P15336	P25963	150
P15336	P05412	151
P15336	SNK	152
O14920	Q9Y6K9	153
O14920	Q13077	154
O14920	P25963	155
O14920	P12931	156
O14920	SNK	157
P45984	O95644	158
P45984	P05412	159
P45984	P15336	160
Q01196	Q9Y4K3	161
Q01196	Q14192	162
Q01196	SNK	163
O95644	SNK	164
