#tail	head	KSP index
SRC	P32927	1
SRC	P19235	2
SRC	P16871	3
SRC	P10721	4
SRC	Q92729	5
SRC	O00220	6
P32927	P42229	7
P32927	P31749	8
P32927	P08631	9
P32927	P05771	10
P32927	P63104	11
P32927	P51692	12
P32927	P10721	13
P19235	P42229	14
P19235	P16885	15
P19235	Q9Y297	16
P19235	P07948	17
P19235	P62993	18
P19235	P10721	19
P16871	P62993	20
P16871	P31946	21
P16871	P42224	22
P16871	Q99497	23
P16871	P63104	24
P16871	P42229	25
P16871	P51692	26
P16871	P28482	27
P16871	P10721	28
P16871	P27361	29
P10721	P21926	30
P10721	Q14653	31
P10721	P19235	32
P10721	P42229	33
P10721	P42224	34
P10721	P46108	35
P10721	P62993	36
P10721	P08631	37
P10721	P32927	38
P10721	P07948	39
P10721	P51692	40
P10721	P16885	41
P10721	P00519	42
P10721	Q92729	43
P10721	P16871	44
Q92729	P00533	45
Q92729	P04626	46
Q92729	P27361	47
Q92729	P10721	48
O00220	Q13158	49
O00220	Q9Y6K9	50
O00220	Q13501	51
O00220	Q14790	52
O00220	Q99497	53
Q13158	Q9Y6K9	54
Q13158	P45983	55
Q13158	P42224	56
Q13158	Q99497	57
Q13158	O14980	58
Q13158	Q14790	59
Q9Y6K9	O14980	60
Q9Y6K9	Q13158	61
Q9Y6K9	Q9Y297	62
Q9Y6K9	P63104	63
Q9Y6K9	P00533	64
Q9Y6K9	P07948	65
Q9Y6K9	O00220	66
Q9Y6K9	Q14653	67
Q9Y6K9	O43524	68
Q9Y6K9	Q13501	69
Q9Y6K9	P05771	70
Q13501	Q9Y6K9	71
Q13501	Q14790	72
Q13501	P42229	73
Q13501	P63104	74
Q13501	O14980	75
Q13501	P28482	76
Q13501	P06748	77
Q13501	P27361	78
Q13501	O00220	79
Q14790	Q13501	80
Q14790	Q99497	81
Q14790	Q09472	82
Q14790	P45983	83
Q14790	O00220	84
Q99497	Q14790	85
Q99497	Q13158	86
Q99497	P06748	87
Q99497	P00519	88
Q99497	O00220	89
Q99497	P16871	90
P06748	P31749	91
P06748	P63104	92
P06748	P00533	93
P06748	Q09472	94
P06748	P62993	95
P06748	Q99497	96
P06748	Q13501	97
P00519	P10721	98
P00519	P04626	99
P00519	P62993	100
P00519	P63104	101
P00519	P00533	102
P00519	Q09472	103
P00519	P31946	104
P00519	P42229	105
P00519	P42224	106
P00519	Q99497	107
P00519	P46108	108
P00519	P51692	109
P00519	SNK	110
P62993	P06748	111
P62993	P46108	112
P62993	P16885	113
P62993	P31946	114
P62993	P63104	115
P62993	Q09472	116
P62993	P19235	117
P62993	Q15717	118
P62993	P16871	119
P31946	P62993	120
P31946	Q9Y297	121
P31946	P63104	122
P31946	P00533	123
P31946	O43524	124
P31946	Q15717	125
P31946	P00519	126
P31946	P16871	127
P42224	O43524	128
P42224	P42229	129
P42224	O14980	130
P42224	Q13158	131
P42224	P04626	132
P42224	P51692	133
P42224	P16871	134
P42224	SNK	135
P63104	P31946	136
P63104	O14980	137
P63104	P06748	138
P63104	Q9Y6K9	139
P63104	P62993	140
P63104	Q9Y297	141
P63104	O75030	142
P63104	P32927	143
P63104	P00533	144
P63104	Q09472	145
P63104	O43524	146
P63104	Q13501	147
P63104	P00519	148
P63104	P16871	149
P42229	P19235	150
P42229	Q9UJU2	151
P42229	P42224	152
P42229	Q13501	153
P42229	P46108	154
P42229	P51692	155
P42229	P32927	156
P42229	P16871	157
P42229	SNK	158
P51692	P42229	159
P51692	P42224	160
P51692	P32927	161
P51692	P46108	162
P51692	P16871	163
P51692	SNK	164
P28482	Q14790	165
P28482	P04626	166
P28482	P27361	167
P28482	O75030	168
P28482	P00533	169
