#tail	head	KSP index
SRC	P04626	1
SRC	Q15303	2
SRC	P05556	3
SRC	P16471	4
P04626	P35354	5
P04626	Q13882	6
P04626	P07900	7
P04626	Q15303	8
P04626	O15524	9
P04626	O00459	10
P04626	P43405	11
P04626	P23458	12
P04626	P62993	13
P04626	P42224	14
P04626	P03372	15
P04626	P46109	16
P04626	P46108	17
P04626	P27348	18
P04626	P00533	19
P04626	P27986	20
P04626	Q06124	21
P04626	P29353	22
P04626	P12830	23
P04626	P04406	24
P04626	P52333	25
P04626	Q05397	26
P04626	P06493	27
P04626	P08238	28
P04626	P35222	29
P04626	P40189	30
P04626	O60674	31
P04626	P05556	32
P04626	P00519	33
P04626	P40763	34
P04626	Q9NSE2	35
P04626	P67775	36
P04626	P12931	37
P04626	P22681	38
P04626	P24385	39
P04626	P06241	40
Q15303	P42229	41
Q15303	P04626	42
Q15303	P16471	43
Q15303	P07900	44
Q15303	Q00987	45
Q15303	P00533	46
Q15303	P51692	47
Q15303	P00519	48
Q15303	P04406	49
Q15303	P03372	50
Q15303	P22681	51
Q15303	P43405	52
Q15303	P46109	53
Q15303	P46108	54
Q15303	P08238	55
Q15303	Q9Y6X2	56
Q15303	P46937	57
Q15303	P04637	58
Q15303	O00459	59
Q15303	P27986	60
Q15303	O75376	61
Q15303	Q13263	62
Q15303	P62993	63
Q15303	Q06124	64
Q15303	P29353	65
P05556	P31749	66
P05556	Q05397	67
P05556	P63244	68
P05556	P16471	69
P05556	P19320	70
P05556	P46109	71
P05556	P46108	72
P05556	Q02763	73
P05556	P27986	74
P05556	P29353	75
P05556	Q14192	76
P05556	P12830	77
P05556	P00533	78
P05556	P29350	79
P05556	O00459	80
P05556	P04626	81
P05556	P15927	82
P05556	P67775	83
P05556	P12931	84
P05556	O43707	85
P16471	P42229	86
P16471	P52333	87
P16471	P05556	88
P16471	P29597	89
P16471	O14508	90
P16471	O14543	91
P16471	P05204	92
P16471	Q15303	93
P16471	P51692	94
P16471	P27986	95
P16471	P12931	96
P16471	Q99490	97
P16471	P63104	98
P16471	P23458	99
P16471	O60674	100
P16471	Q06124	101
P16471	P06241	102
P42229	Q99683	103
P42229	P18031	104
P42229	Q06187	105
P42229	P10242	106
P42229	P37231	107
P42229	P42224	108
P42229	P10828	109
P42229	P04150	110
P42229	P03372	111
P42229	P46109	112
P42229	P46108	113
P42229	P51692	114
P42229	Q99490	115
P42229	Q02763	116
P42229	Q13469	117
P42229	P27986	118
P42229	P29353	119
P42229	P32927	120
P42229	P16471	121
P42229	P19793	122
P42229	P38398	123
P42229	P20963	124
P42229	O00459	125
P42229	Q04206	126
P42229	Q9UGK3	127
P42229	P22681	128
P42229	P16410	129
P42229	P10914	130
P42229	P10912	131
P42229	P40763	132
P42229	P09619	133
P42229	P67775	134
P42229	P52630	135
P42229	P16871	136
P42229	P24385	137
P42229	SNK	138
P52333	Q9Y6K9	139
P52333	P16234	140
P52333	P16471	141
P52333	P42229	142
P52333	P42224	143
P52333	O14543	144
P52333	P27986	145
P52333	P29597	146
P52333	P51692	147
P52333	P10721	148
P52333	P20963	149
P52333	P06493	150
P52333	O00459	151
P52333	P23458	152
P52333	O60674	153
P52333	Q06124	154
P52333	P52630	155
P52333	Q6UWB1	156
P52333	P10912	157
P52333	P40763	158
P52333	P09619	159
P29597	P07900	160
P29597	P18031	161
P29597	P16234	162
P29597	O00459	163
P29597	P46109	164
P29597	P63244	165
P29597	P42229	166
P29597	P42224	167
P29597	P27986	168
P29597	Q13263	169
P29597	Q06124	170
P29597	P61978	171
P29597	P32927	172
P29597	P16471	173
P29597	P00533	174
P29597	P51692	175
P29597	P23458	176
P29597	O60674	177
P29597	P52333	178
P29597	P52630	179
P29597	Q6UWB1	180
P29597	P08238	181
P29597	P10912	182
P29597	P40763	183
P29597	P09619	184
P29597	P06241	185
O14508	P42229	186
O14508	P52333	187
O14508	P42224	188
O14508	P29597	189
O14508	O14543	190
O14508	P16471	191
O14508	O15524	192
O14508	P52630	193
O14508	Q05397	194
O14508	P10912	195
O14508	P40763	196
O14508	P51692	197
O14508	P14784	198
O14508	P40189	199
O14508	P10721	200
O14508	P23458	201
O14508	O60674	202
O14508	P16871	203
O14543	Q9Y4K3	204
O14543	Q13882	205
O14543	P40189	206
O14543	Q99683	207
O14543	Q05397	208
O14543	P42229	209
O14543	P42224	210
O14543	P10275	211
O14543	P27348	212
O14543	P14784	213
O14543	Q06124	214
O14543	P29597	215
O14543	P16471	216
O14543	P00533	217
O14543	P51692	218
O14543	Q04206	219
O14543	P10721	220
O14543	P23458	221
O14543	O60674	222
O14543	P52333	223
O14543	O14508	224
O14543	P00519	225
O14543	P52630	226
O14543	P10912	227
O14543	P40763	228
O14543	P16871	229
P05204	P63279	230
P05204	P62993	231
P05204	P16471	232
P05204	P09874	233
P05204	Q09472	234
P05204	SNK	235
P51692	P20963	236
P51692	P42229	237
P51692	P42224	238
P51692	P32927	239
P51692	P04150	240
P51692	P16410	241
P51692	P29353	242
P51692	Q9UGK3	243
P51692	P19320	244
P51692	P46108	245
P51692	P10914	246
P51692	P16471	247
P51692	P10912	248
P51692	P40763	249
P51692	P67775	250
P51692	P46109	251
P51692	Q02763	252
P51692	Q13469	253
P51692	P52630	254
P51692	P16871	255
P51692	P24385	256
P51692	SNK	257
P27986	P31749	258
P27986	Q9Y4K3	259
P27986	O15524	260
P27986	P61978	261
P27986	Q05397	262
P27986	P63000	263
P27986	P42229	264
P27986	P19438	265
P27986	O14544	266
P27986	Q06124	267
P27986	P03372	268
P27986	Q99490	269
P27986	P62993	270
P27986	P14784	271
P27986	Q02763	272
P27986	P63104	273
P27986	Q05655	274
P27986	Q99683	275
P27986	P32927	276
P27986	P16471	277
P27986	P19793	278
P27986	Q09472	279
P27986	P29353	280
P27986	P29350	281
P27986	P38398	282
P27986	P20963	283
P27986	Q05513	284
P27986	P35222	285
P27986	O00459	286
P27986	O43918	287
P27986	P00519	288
P27986	P16410	289
P27986	P23443	290
P27986	P10912	291
P27986	P40763	292
P27986	P12931	293
P27986	Q96EB6	294
P27986	P42858	295
P27986	P16871	296
P12931	P31749	297
P12931	P18031	298
P12931	P61978	299
P12931	Q05397	300
P12931	P10721	301
P12931	P63000	302
P12931	P10828	303
P12931	P10275	304
P12931	P27986	305
P12931	P16471	306
P12931	P23458	307
P12931	P04626	308
P12931	Q00987	309
P12931	P11362	310
P12931	P40763	311
P12931	P24385	312
P12931	Q9Y4K3	313
P12931	Q9Y6K9	314
P12931	P62993	315
P12931	P43405	316
P12931	P01100	317
P12931	P19438	318
P12931	Q00597	319
P12931	P00533	320
P12931	P19793	321
P12931	Q09472	322
P12931	P04406	323
P12931	P35222	324
P12931	O60674	325
P12931	Q9H2X6	326
P12931	P23443	327
P12931	P04637	328
P12931	Q9Y6Q9	329
P12931	Q13813	330
P12931	Q12778	331
P12931	P42229	332
P12931	P42224	333
P12931	Q92793	334
P12931	P43699	335
P12931	Q05513	336
P12931	P06493	337
P12931	P08238	338
P12931	P40189	339
P12931	O43918	340
P12931	P08047	341
P12931	Q9UGK3	342
P12931	P22681	343
P12931	P68400	344
P12931	P67775	345
P12931	P07900	346
P12931	Q05655	347
P12931	P63244	348
P12931	P03372	349
P12931	P46108	350
P12931	P05412	351
P12931	P12830	352
P12931	P51692	353
P12931	P29353	354
P12931	P29350	355
P12931	P12956	356
P12931	O00459	357
P12931	Q7Z434	358
P12931	P00519	359
P12931	P35637	360
P12931	P06241	361
Q99490	P42229	362
Q99490	P27986	363
Q99490	P63000	364
Q99490	P16471	365
Q99490	P31749	366
P63104	P61978	367
P63104	P19320	368
P63104	P27986	369
P63104	P68104	370
P63104	P16471	371
P63104	Q13263	372
P63104	Q9Y6K9	373
P63104	P78527	374
P63104	P62993	375
P63104	Q02156	376
P63104	Q13469	377
P63104	P32927	378
P63104	P00533	379
P63104	Q09472	380
P63104	P04406	381
P63104	P35222	382
P63104	P04637	383
P63104	O75376	384
P63104	Q13813	385
P63104	P08238	386
P63104	Q12778	387
P63104	P25205	388
P63104	P27348	389
P63104	P46937	390
P63104	Q99683	391
P63104	P38398	392
P63104	P22681	393
P63104	O43707	394
P63104	P07900	395
P63104	Q05655	396
P63104	P03372	397
P63104	Q05513	398
P63104	P05412	399
P63104	P12830	400
P63104	P29353	401
P63104	P12956	402
P63104	O00459	403
P63104	Q16531	404
P63104	P00519	405
P63104	P35637	406
P63104	P16871	407
P23458	P07900	408
P23458	P62993	409
P23458	P43405	410
P23458	Q06187	411
P23458	P63244	412
P23458	P42229	413
P23458	P19438	414
P23458	P42224	415
P23458	O14543	416
P23458	Q00987	417
P23458	P14784	418
P23458	P27986	419
P23458	Q99683	420
P23458	Q06124	421
P23458	P29597	422
P23458	P29590	423
P23458	P16471	424
P23458	P51692	425
P23458	P29353	426
P23458	P38398	427
P23458	O00459	428
P23458	O60674	429
P23458	Q96EB6	430
P23458	P00519	431
P23458	P52630	432
P23458	Q6UWB1	433
P23458	P08238	434
P23458	P10912	435
P23458	P40763	436
O60674	Q9Y4K3	437
O60674	Q9Y6K9	438
O60674	P07900	439
O60674	Q15303	440
O60674	P62993	441
O60674	Q99683	442
O60674	P18031	443
O60674	Q05397	444
O60674	P10721	445
O60674	P42229	446
O60674	P19438	447
O60674	P42224	448
O60674	O14543	449
O60674	P03372	450
O60674	P27986	451
O60674	Q13309	452
O60674	Q06124	453
O60674	P29597	454
O60674	P16471	455
O60674	P51692	456
O60674	P29353	457
O60674	P38398	458
O60674	P08238	459
O60674	P40189	460
O60674	O00459	461
O60674	P23458	462
O60674	P52333	463
O60674	Q9UGK3	464
O60674	P16410	465
O60674	Q6UWB1	466
O60674	P11362	467
O60674	P40763	468
O60674	P67775	469
O60674	P12931	470
O60674	P52630	471
O60674	P06241	472
Q06124	Q15303	473
Q06124	O15524	474
Q06124	P62993	475
Q06124	Q99683	476
Q06124	Q05397	477
Q06124	P42229	478
Q06124	P19438	479
Q06124	P42224	480
Q06124	P10275	481
Q06124	P46109	482
Q06124	P46108	483
Q06124	P27986	484
Q06124	P29353	485
Q06124	P32927	486
Q06124	P16471	487
Q06124	Q02763	488
Q06124	P51692	489
Q06124	P35222	490
Q06124	P40189	491
Q06124	O00459	492
Q06124	O60674	493
Q06124	O14543	494
Q06124	P04626	495
Q06124	P19320	496
Q06124	P22681	497
Q06124	P10912	498
Q06124	P40763	499
Q06124	P12931	500
Q06124	P00533	501
P06241	P61978	502
P06241	P10721	503
P06241	P63000	504
P06241	P27986	505
P06241	P16471	506
P06241	P04626	507
P06241	P40763	508
P06241	P35354	509
P06241	Q9Y6K9	510
P06241	O15524	511
P06241	P62993	512
P06241	P43405	513
P06241	Q06187	514
P06241	P19438	515
P06241	P20749	516
P06241	P32927	517
P06241	P29597	518
P06241	P20963	519
P06241	O60674	520
P06241	P16410	521
P06241	P12931	522
P06241	P35222	523
P06241	Q9Y4K3	524
P06241	P04150	525
P06241	P43699	526
P06241	P14784	527
P06241	Q06124	528
P06241	P06493	529
P06241	P08238	530
P06241	P40189	531
P06241	O43918	532
P06241	P08047	533
P06241	P22681	534
P06241	P07900	535
P06241	Q05655	536
P06241	P63244	537
P06241	P12830	538
P06241	P29353	539
P06241	O00459	540
P06241	P00519	541
P06241	P35637	542
P06241	P16871	543
P61978	P62993	544
P61978	Q9Y6X2	545
P61978	P10275	546
P61978	P19320	547
P61978	P03372	548
P61978	P27348	549
P61978	P63104	550
P61978	P27986	551
P61978	P05412	552
P61978	Q96EB6	553
P61978	Q12906	554
P61978	P29597	555
P61978	P12830	556
P61978	P00533	557
P61978	P12956	558
P61978	P35222	559
P61978	P09874	560
P61978	P68104	561
P61978	P15927	562
P61978	Q00987	563
