#tail	head	KSP index	path cost
P14784	P42229	1	7.50000e-01
P14784	P40763	2	7.50000e-01
P14784	P42224	3	7.50000e-01
P14784	P51692	4	7.50000e-01
P01589	O00329	5	5.62500e-01
O00329	P40763	5	5.62500e-01
P01589	O00459	6	5.62500e-01
O00459	P40763	6	5.62500e-01
O00459	P42229	7	5.62500e-01
O60674	P40763	8	5.62500e-01
P01589	O60674	8	5.62500e-01
O60674	P42224	9	5.62500e-01
O60674	P42229	10	5.62500e-01
O60674	P51692	11	5.62500e-01
P23458	P40763	12	5.62500e-01
P01589	P23458	12	5.62500e-01
P23458	P42224	13	5.62500e-01
P23458	P42229	14	5.62500e-01
P23458	P51692	15	5.62500e-01
P27986	P40763	16	5.62500e-01
P01589	P27986	16	5.62500e-01
P27986	P42229	17	5.62500e-01
P29597	P40763	18	5.62500e-01
P01589	P29597	18	5.62500e-01
P29597	P42224	19	5.62500e-01
P29597	P42229	20	5.62500e-01
P29597	P51692	21	5.62500e-01
P01589	P42336	22	5.62500e-01
P42336	P40763	22	5.62500e-01
P01589	P42338	23	5.62500e-01
P42338	P40763	23	5.62500e-01
P48736	P40763	24	5.62500e-01
P01589	P48736	24	5.62500e-01
P52333	P40763	25	5.62500e-01
P01589	P52333	25	5.62500e-01
P52333	P42224	26	5.62500e-01
P52333	P42229	27	5.62500e-01
P52333	P51692	28	5.62500e-01
Q92569	P40763	29	5.62500e-01
P01589	Q92569	29	5.62500e-01
P14784	P06239	30	5.62500e-01
P06239	P04150	30	5.62500e-01
P14784	P29353	31	5.62500e-01
P29353	O43524	31	5.62500e-01
P14784	O00329	32	5.62500e-01
P14784	O00459	33	5.62500e-01
P14784	O60674	35	5.62500e-01
P14784	P06241	39	5.62500e-01
P06241	P40763	39	5.62500e-01
P14784	P23458	40	5.62500e-01
P14784	P27986	44	5.62500e-01
P14784	P29597	46	5.62500e-01
P14784	P42336	50	5.62500e-01
P14784	P42338	51	5.62500e-01
P14784	P48736	52	5.62500e-01
P14784	P52333	53	5.62500e-01
P14784	P63244	57	5.62500e-01
P63244	P40763	57	5.62500e-01
P63244	P42224	58	5.62500e-01
P14784	Q92569	59	5.62500e-01
P14784	Q9NSE2	60	5.62500e-01
Q9NSE2	P40763	60	5.62500e-01
Q9NSE2	P42224	61	5.62500e-01
Q9NSE2	P42229	62	5.62500e-01
Q9NSE2	P51692	63	5.62500e-01
P31785	O00329	64	5.62500e-01
P31785	O00459	65	5.62500e-01
P31785	O60674	67	5.62500e-01
P31785	P16871	71	5.62500e-01
P16871	P40763	71	5.62500e-01
P16871	P42229	72	5.62500e-01
P16871	P51692	73	5.62500e-01
P31785	P23458	74	5.62500e-01
P31785	P27986	78	5.62500e-01
P31785	P29597	80	5.62500e-01
P31785	P42336	84	5.62500e-01
P31785	P42338	85	5.62500e-01
P31785	P48736	86	5.62500e-01
P31785	P52333	87	5.62500e-01
P31785	Q92569	91	5.62500e-01
P43405	P42224	92	4.93812e-01
P14784	P43405	92	4.93812e-01
P01589	P42229	93	4.67552e-01
P01589	P51692	94	4.67552e-01
Q14765	Q13287	95	4.31662e-01
P01589	Q14765	95	4.31662e-01
P31785	P42224	96	4.26525e-01
P31785	P42229	97	4.26525e-01
P31749	O43524	98	4.21875e-01
O00329	P31749	98	4.21875e-01
P31749	P05412	99	4.21875e-01
P31749	P15336	100	4.21875e-01
P31749	P42224	101	4.21875e-01
P31751	O43524	102	4.21875e-01
O00329	P31751	102	4.21875e-01
O00329	O00459	103	4.21875e-01
P00533	P40763	105	4.21875e-01
O00329	P00533	105	4.21875e-01
P00533	P42224	106	4.21875e-01
P00533	P42229	107	4.21875e-01
P00533	P51692	108	4.21875e-01
O00329	P27986	109	4.21875e-01
P31751	P05412	111	4.21875e-01
P31751	P15336	112	4.21875e-01
O00329	P42336	113	4.21875e-01
O00329	P42338	114	4.21875e-01
P42345	P40763	115	4.21875e-01
O00329	P42345	115	4.21875e-01
O00329	P48736	116	4.21875e-01
P63000	P40763	117	4.21875e-01
O00329	P63000	117	4.21875e-01
O00329	Q92569	118	4.21875e-01
Q9Y243	O43524	119	4.21875e-01
O00329	Q9Y243	119	4.21875e-01
Q9Y243	P05412	120	4.21875e-01
Q9Y243	P15336	121	4.21875e-01
O00459	P29353	122	4.21875e-01
O00459	P31749	123	4.21875e-01
O00459	P31751	127	4.21875e-01
P31946	O43524	130	4.21875e-01
O00459	P31946	130	4.21875e-01
O00459	O00329	131	4.21875e-01
O00459	P00533	132	4.21875e-01
O00459	P27986	136	4.21875e-01
O00459	P42336	138	4.21875e-01
O00459	P42338	139	4.21875e-01
O00459	P42345	140	4.21875e-01
O00459	P48357	141	4.21875e-01
P48357	P40763	141	4.21875e-01
O00459	P48736	142	4.21875e-01
O00459	P63000	143	4.21875e-01
P63104	O43524	144	4.21875e-01
O00459	P63104	144	4.21875e-01
Q06124	P40763	145	4.21875e-01
O00459	Q06124	145	4.21875e-01
Q06124	P42229	146	4.21875e-01
Q06124	P51692	147	4.21875e-01
O00459	Q92569	148	4.21875e-01
O00459	Q9Y243	149	4.21875e-01
O60674	P03372	152	4.21875e-01
P03372	P05412	152	4.21875e-01
P03372	P40763	153	4.21875e-01
P03372	P42229	154	4.21875e-01
O60674	P29353	155	4.21875e-01
O60674	P38398	156	4.21875e-01
P38398	P05412	156	4.21875e-01
O60674	O00329	157	4.21875e-01
O60674	O00459	158	4.21875e-01
P04626	P40763	160	4.21875e-01
O60674	P04626	160	4.21875e-01
P04626	P42224	161	4.21875e-01
O60674	P06241	162	4.21875e-01
O60674	P16473	163	4.21875e-01
P16473	P40763	163	4.21875e-01
O60674	P23458	164	4.21875e-01
O60674	P27986	168	4.21875e-01
P10721	P42224	169	4.21875e-01
O60674	P10721	169	4.21875e-01
P10721	P42229	170	4.21875e-01
P10721	P51692	171	4.21875e-01
P38398	P42224	173	4.21875e-01
O60674	P42226	174	4.21875e-01
P42226	P14921	174	4.21875e-01
P42226	Q13287	175	4.21875e-01
O60674	P42336	176	4.21875e-01
O60674	P42338	177	4.21875e-01
O60674	P48736	178	4.21875e-01
O60674	P52630	179	4.21875e-01
P52630	P42224	179	4.21875e-01
O60674	P67775	180	4.21875e-01
P67775	O43524	180	4.21875e-01
P67775	P42224	181	4.21875e-01
P67775	P42229	182	4.21875e-01
P67775	P51692	183	4.21875e-01
O60674	Q06124	184	4.21875e-01
Q14469	P40763	187	4.21875e-01
O60674	Q14469	187	4.21875e-01
O60674	Q14765	188	4.21875e-01
O60674	Q15303	189	4.21875e-01
Q15303	P42229	189	4.21875e-01
Q15303	P51692	190	4.21875e-01
Q5TA89	P40763	191	4.21875e-01
O60674	Q5TA89	191	4.21875e-01
O60674	Q92569	192	4.21875e-01
P23458	P29353	193	4.21875e-01
P23458	P38398	194	4.21875e-01
P23458	O00329	195	4.21875e-01
P23458	O00459	196	4.21875e-01
P23458	O14543	198	4.21875e-01
O14543	P40763	198	4.21875e-01
O14543	P42224	199	4.21875e-01
O14543	P42229	200	4.21875e-01
O14543	P51692	201	4.21875e-01
P23458	O15524	202	4.21875e-01
O15524	P40763	202	4.21875e-01
O15524	P42224	203	4.21875e-01
O15524	P42229	204	4.21875e-01
O15524	P51692	205	4.21875e-01
P23458	O60674	206	4.21875e-01
P23458	P08887	210	4.21875e-01
P08887	P40763	210	4.21875e-01
P23458	P16473	211	4.21875e-01
P23458	P16871	212	4.21875e-01
P23458	P27986	215	4.21875e-01
P23458	P42226	218	4.21875e-01
P23458	P42336	220	4.21875e-01
P23458	P42338	221	4.21875e-01
P23458	P48551	222	4.21875e-01
P48551	P42224	222	4.21875e-01
