#tail	head	KSP index
SRC	P04626	1
SRC	Q15303	2
SRC	P05556	3
SRC	P16471	4
P04626	P62993	5
P04626	O60674	6
Q15303	P16471	7
Q15303	O60674	8
P05556	P78324	9
P05556	P16471	10
P16471	P42229	11
P16471	P49069	12
P16471	P15498	13
P16471	P05556	14
P16471	Q92793	15
P16471	P05204	16
P16471	P62937	17
P16471	P61981	18
P16471	Q15303	19
P16471	P35568	20
P16471	P42680	21
P16471	P52735	22
P16471	P43403	23
P16471	P50570	24
P16471	Q9UKB1	25
P16471	P51956	26
P16471	P27986	27
P16471	P12931	28
P16471	Q99490	29
P16471	P63104	30
P16471	O60674	31
P16471	P04049	32
P16471	Q06124	33
P16471	P78324	34
P16471	P06241	35
P16471	Q9Y297	36
P42229	P01236	37
P42229	P10828	38
P42229	Q99490	39
P42229	P16471	40
P42229	P18031	41
P42229	Q9HC77	42
P42229	P51692	43
P42229	Q13469	44
P42229	P23284	45
P42229	O00459	46
P42229	P27986	47
P42229	P10242	48
P42229	Q06124	49
P42229	SNK	50
P49069	P16471	51
P15498	P16471	52
P15498	P51956	53
P15498	P43403	54
Q92793	P16471	55
Q92793	SNK	56
P05204	P16471	57
P05204	SNK	58
P62937	O60674	59
P62937	P16471	60
P61981	P16471	61
P35568	P16471	62
P35568	P27986	63
P35568	O00459	64
P42680	P15498	65
P42680	P16471	66
P52735	P51956	67
P52735	P16471	68
P43403	P15498	69
P43403	P16471	70
P50570	P12931	71
P50570	P16471	72
Q9UKB1	P16471	73
P51956	P49023	74
P51956	P52735	75
P51956	P16471	76
P51956	P15498	77
P27986	O00459	78
P27986	P42229	79
P27986	P16471	80
P12931	P50570	81
P12931	P16471	82
Q99490	P42229	83
Q99490	P16471	84
P63104	P16471	85
O60674	P42229	86
O60674	P04626	87
O60674	P62937	88
O60674	Q15303	89
O60674	Q14527	90
O60674	P51692	91
O60674	P29353	92
O60674	Q13153	93
O60674	Q9NRF2	94
O60674	Q06124	95
O60674	P62993	96
O60674	P78324	97
P04049	P16471	98
P04049	Q02750	99
Q06124	P62993	100
Q06124	P16471	101
Q06124	P42229	102
P78324	O60674	103
P78324	P05556	104
P78324	P16471	105
P06241	P27986	106
P06241	P16471	107
P06241	O00459	108
Q9Y297	P16471	109
O00459	P42229	110
O00459	P27986	111
P01236	P42229	112
P01236	P23284	113
P01236	P16471	114
P10828	P42229	115
P10828	SNK	116
P18031	P42229	117
P18031	P51692	118
Q9HC77	P42229	119
P51692	P42229	120
P51692	P18031	121
P51692	Q13469	122
P51692	SNK	123
Q13469	P42229	124
Q13469	P51692	125
Q13469	SNK	126
P23284	P01236	127
P23284	P42229	128
P10242	P42229	129
P10242	SNK	130
P62993	O15524	131
P62993	Q06124	132
P62993	P22681	133
P62993	P29353	134
P62993	P29350	135
P62993	Q07889	136
O15524	P62993	137
O15524	O60674	138
P22681	P62993	139
P22681	P27986	140
P22681	O00459	141
P22681	P06241	142
P29353	P62993	143
P29353	Q07889	144
P29350	P62993	145
Q07889	P62993	146
Q07889	P29353	147
Q9NRF2	P21333	148
Q9NRF2	O60674	149
P21333	Q9NRF2	150
P49023	P51956	151
