#tail	head	KSP index	path cost
P27986	P25963	1	4.21875e-01
P21854	P06127	1	4.21875e-01
P06127	P27986	1	4.21875e-01
P43403	Q9H6Q3	2	4.21875e-01
P06127	P43403	2	4.21875e-01
P21854	P29350	3	4.21875e-01
O43318	O14920	3	4.21875e-01
P29350	O43318	3	4.21875e-01
O43318	P25963	4	4.21875e-01
O43318	Q9Y6K9	5	4.21875e-01
P03372	P05412	6	4.21875e-01
P29350	P03372	6	4.21875e-01
P07948	P14317	7	4.21875e-01
P29350	P07948	7	4.21875e-01
P19438	O14920	8	4.21875e-01
P29350	P19438	8	4.21875e-01
P19438	Q9Y6K9	9	4.21875e-01
P27361	P01100	10	4.21875e-01
P29350	P27361	10	4.21875e-01
P27361	P05412	11	4.21875e-01
P27361	P15336	12	4.21875e-01
P27361	P16220	13	4.21875e-01
P27361	P19419	14	4.21875e-01
P27361	Q12778	15	4.21875e-01
P29350	P27986	16	4.21875e-01
P28482	P01100	17	4.21875e-01
P29350	P28482	17	4.21875e-01
P28482	P05412	18	4.21875e-01
P28482	P15336	19	4.21875e-01
P28482	P16220	20	4.21875e-01
P28482	P19419	21	4.21875e-01
P28482	P41182	22	4.21875e-01
P28482	Q12778	23	4.21875e-01
P43405	P14317	24	4.21875e-01
P29350	P43405	24	4.21875e-01
Q06187	P78347	25	4.21875e-01
P29350	Q06187	25	4.21875e-01
P20963	Q9H6Q3	26	4.21875e-01
P29350	P20963	26	4.21875e-01
P29350	P43403	27	4.21875e-01
Q9Y4K3	O14920	28	4.21875e-01
P29350	Q9Y4K3	28	4.21875e-01
Q92734	Q9Y6K9	29	4.21875e-01
P29350	Q92734	29	4.21875e-01
Q9Y4K3	Q9Y6K9	30	4.21875e-01
P21854	P62993	31	4.21875e-01
O15360	O14920	31	4.21875e-01
P62993	O15360	31	4.21875e-01
P62993	P08238	32	4.21875e-01
P08238	O14920	32	4.21875e-01
P08238	Q9Y6K9	33	4.21875e-01
P62993	P11021	34	4.21875e-01
P11021	O14920	34	4.21875e-01
P11021	P25963	35	4.21875e-01
P11021	Q9Y6K9	36	4.21875e-01
P11142	O14920	37	4.21875e-01
